X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SE_ANNO_CAD_DATA
-8575885.12663161,4709003.36591467,14112064,1600 block of 17th St NW,2014/07/28 04:00:00+00,0255-0257,2014/07/28 04:00:00+00,2014,7,3D,Ward 2,Race,Black,Simple Assault,808622,396662.24,138182.31,38.9114974,-77.03848454,,,MPD,2024/02/16 21:02:52+00,7706,
-8575035.00313114,4716184.05850237,14115423,1300 block of Missouri Ave NW,2014/08/02 04:00:00+00,1541-1548,2014/08/02 04:00:00+00,2014,8,4D,Ward 4,Gender Identity/Expression,,Threats,808087,397326.46,143751.91,38.96167228,-77.03084775,,,MPD,2024/02/16 21:02:52+00,7707,
-8572949.7941691,4715609.7929213,14115367,100 block of Longfellow St NW,2014/08/02 04:00:00+00,1311,2014/08/02 04:00:00+00,2014,8,4D,Ward 4,Race,Black,Simple Assault,808616,398949.86,143306.23,38.95766092,-77.01211601,,,MPD,2024/02/16 21:02:52+00,7708,
-8570532.03592127,4702182.74005985,14115487,Mapleview Pl SE and Martin Luther King Jr Ave SE,2014/08/02 04:00:00+00,1620-1627,2014/08/02 04:00:00+00,2014,8,7D,Ward 8,Gender Identity/Expression,,Robbery,901523,400833.43001473,132887.49000875,38.8638056,-76.99039693,,,MPD,2024/02/16 21:02:52+00,7709,
-8575158.10527198,4709637.33621781,14115840,1900 block of 14th St NW,2014/08/03 04:00:00+00,0420-0421,2014/08/03 04:00:00+00,2014,8,3D,Ward 1/Ward 2,Race,Black,Simple Assault,810664,397228.84,138674,38.91592868,-77.0319536,,,MPD,2024/10/08 19:02:28+00,7710,
-8568521.35720644,4707294.91228716,14120697,600 block of 24th St NE,2014/08/11 04:00:00+00,1830-1839,2014/08/11 04:00:00+00,2014,8,5D,Ward 5,Sexual Orientation,,Simple Assault,809840,402399.81,136856.2,38.8995544,-76.9723347,,,MPD,2024/02/16 21:02:52+00,7711,
-8570051.51973229,4708302.72043437,14121614,1200 block of Queen St NE,2014/08/11 04:00:00+00,1000,2014/08/13 04:00:00+00,2014,8,5D,Ward 5,Ethnicity/National Origin,Asian,Damage/Defacing/Destruction of Property,812799,401207.33,137638.02,38.90659976,-76.98608038,,,MPD,2024/02/16 21:02:52+00,7712,
-8573123.08648226,4708949.48936298,14121846,100 block of Q St NW,2014/08/13 04:00:00+00,1935,2014/08/13 04:00:00+00,2014,8,3D,Ward 5,Gender Identity/Expression,,Simple Assault,807731,398814.16,138139.89,38.9111208,-77.01367272,,,MPD,2024/02/16 21:02:52+00,7713,
-8576010.43763379,4710668.80497741,14122597,1700 block of Euclid St NW,2014/08/15 04:00:00+00,0144-0200,2014/08/15 04:00:00+00,2014,8,3D,Ward 1,Sexual Orientation,,Simple Assault,803896,396565.17,139474.53,38.92313777,-77.03961023,,,MPD,2024/02/16 21:02:52+00,7714,
-8574712.40790296,4716228.0499591,14136225,5900 block of Georgia Ave NW,2014/09/05 04:00:00+00,0840-0845,2014/09/05 04:00:00+00,2014,9,4D,Ward 4,Sexual Orientation,,Simple Assault,816437,397577.63,143785.94,38.96197956,-77.02794983,,,MPD,2024/02/16 21:02:52+00,7715,
-8578952.71055314,4708089.6193757,14139611,33rd St NW and M St NW,2014/09/13 04:00:00+00,0034-0035,2014/09/13 04:00:00+00,2014,9,2D,Ward 2,Sexual Orientation,,ADW,901272,394271.74956064,137474.63343701,38.90511008,-77.06604111,,,MPD,2024/02/16 21:02:52+00,7716,
-8569919.56894455,4708465.65293081,14142139,1200 block of Meigs Pl NE,2014/09/17 04:00:00+00,1300-1510,2014/09/17 04:00:00+00,2014,9,5D,Ward 5,Sexual Orientation,,Damage/Defacing/Destruction of Property,801458,401310.12,137764.47,38.90773872,-76.98489505,,,MPD,2024/02/16 21:02:52+00,7717,
-8575244.56297956,4712605.39625897,14143753,3600 block of 14th St NW,2014/09/20 04:00:00+00,0230-0317,2014/09/20 04:00:00+00,2014,9,4D,Ward 1,Gender Identity/Expression,,Simple Assault,805862,397162.31,140976.59,38.93667092,-77.03273026,,,MPD,2024/02/16 21:02:52+00,7718,
-8568469.06055213,4703747.67129283,14157939,2300 block of Fairlawn Ave SE,2014/10/13 04:00:00+00,2255-2345,2014/10/13 04:00:00+00,2014,10,6D,Ward 7,Race,White,Damage/Defacing/Destruction of Property,809587,402441.41,134102.83,38.87475089,-76.97186491,,,MPD,2024/02/16 21:02:52+00,7719,
-8583422.58725243,4712472.03254648,14159610,5200 block of Loughboro Rd NW,2014/10/16 04:00:00+00,1906-1908,2014/10/16 04:00:00+00,2014,10,2D,Ward 3,Race,Black,Simple Assault,809789,390792.88,140877.99,38.93573904,-77.10619468,,,MPD,2024/02/16 21:02:52+00,7720,
-8574040.5444282,4707136.41657636,14169001,7th St NW and G ST NW,2014/10/31 04:00:00+00,2350-2359,2014/11/01 04:00:00+00,2014,11,1D,Ward 2,Sexual Orientation,,Simple Assault,903249,398099.02002819,136733.05999632,38.89844633,-77.02191439,,,MPD,2024/02/16 21:02:52+00,7721,
-8569605.2578667,4702527.76361242,14169959,1600 block of Good Hope Rd SE,2014/11/02 04:00:00+00,1727-1945,2014/11/02 04:00:00+00,2014,11,7D,Ward 8,Sexual Orientation,,Simple Assault,800922,401555.92,133155.49,38.86621888,-76.98207154,,,MPD,2024/02/16 21:02:52+00,7722,
-8573423.98135756,4704682.64002867,14169801,300 block of G St SW,2014/11/02 04:00:00+00,1000,2014/11/02 04:00:00+00,2014,11,1D,Ward 6,Race,White,Threats,805863,398579.13506863,134828.39999455,38.88128935,-77.01637571,,,MPD,2024/02/16 21:02:52+00,7723,
-8574040.68837685,4708060.36800888,14170617,1100 block of 7th St NW,2014/11/02 04:00:00+00,2047,2014/11/03 05:00:00+00,2014,11,3D,Ward 2,Ethnicity/National Origin,Indian,Simple Assault,814320,398099.08,137450.09,38.90490559,-77.02191568,,,MPD,2024/02/16 21:02:52+00,7724,
-8575542.47888417,4711829.68723256,14176146,1500 block of Park Rd NW,2014/11/13 05:00:00+00,1340-1509,2014/11/13 05:00:00+00,2014,11,3D,Ward 1,Race,Unspecified,ADW,811355,396930.05,140374.96,38.93125048,-77.03540649,,,MPD,2024/02/16 21:02:52+00,7725,
-8575778.40262374,4707719.83669548,14177125,1600 block of K St NW,2014/11/15 05:00:00+00,0323-0330,2014/11/15 05:00:00+00,2014,11,2D,Ward 2,Sexual Orientation,,Simple Assault,814017,396744.98,137186.27,38.90252504,-77.03752583,,,MPD,2024/02/16 21:02:52+00,7726,
-8570905.92113098,4710446.58560262,15005239,2300 block of Washington Pl NE,2015/01/11 05:00:00+00,1700-1710,2015/01/11 05:00:00+00,2015,1,5D,Ward 5,Sexual Orientation,,Damage/Defacing/Destruction of Property,815797,400541.5,139301.4,38.92158471,-76.99375559,,,MPD,2024/02/16 21:02:52+00,7727,
-8580142.91026018,4714617.29096237,15007779,3900 block of Chesapeake St NW,2015/01/16 05:00:00+00,1622-1628,2015/01/16 05:00:00+00,2015,1,2D,Ward 3,Sexual Orientation,,Simple Assault,807279,393348.63,142539.29,38.95072757,-77.07673285,,,MPD,2024/02/16 21:02:52+00,7728,
-8573555.01658326,4706616.37109684,15008222,300 block of Indiana Ave NW,2015/01/18 05:00:00+00,1200-1220,2015/01/18 05:00:00+00,2015,1,1D,Ward 6,Sexual Orientation,,ADW,814307,398477.29,136329.37,38.89481048,-77.01755282,,,MPD,2024/02/16 21:02:52+00,7729,
-8578470.86219142,4713533.28186,15011758,3000 block of Van Ness St NW,2015/01/23 05:00:00+00,1730-0930,2015/01/24 05:00:00+00,2015,1,2D,Ward 3,Race,Black,Damage/Defacing/Destruction of Property,812163,394650.05,141697.59,38.94315419,-77.06171259,,,MPD,2024/02/16 21:02:52+00,7730,
-8575244.51833599,4711581.60925674,15018054,3100 block of 14th St NW,2015/02/05 05:00:00+00,1820-1821,2015/02/05 05:00:00+00,2015,2,3D,Ward 1,Gender Identity/Expression,,Simple Assault,800897,397162.06,140182.43,38.92951689,-77.03272986,,,MPD,2024/02/16 21:02:52+00,7731,
-8579223.52525715,4714899.91816436,15022921,4800 block of Connecticut Ave NW,2015/02/13 05:00:00+00,2100-1445,2015/02/15 05:00:00+00,2015,2,2D,Ward 3,Race,Black,Damage/Defacing/Destruction of Property,801847,394064.7,142757.9,38.952702,-77.06847388,,,MPD,2024/02/16 21:02:52+00,7732,
-8570770.86605397,4701413.24335278,15026882,2600 block of Stanton Rd SE,2015/02/24 05:00:00+00,2025-2026,2015/02/24 05:00:00+00,2015,2,7D,Ward 8,Sexual Orientation,,Simple Assault,811275,400647.28,132289.97,38.85842305,-76.99254238,,,MPD,2024/02/16 21:02:52+00,7733,
-8570430.40305124,4702188.15437048,15035070,1200 block of Pleasant St SE,2015/03/13 04:00:00+00,1548,2015/03/14 04:00:00+00,2015,3,7D,Ward 8,Gender Identity/Expression,,Robbery,811988,400912.6654388,132891.70271275,38.86384348,-76.98948395,,,MPD,2024/02/16 21:02:52+00,7734,
-8578496.71657856,4707729.43147902,15038284,3100 block of K St NW,2015/03/19 04:00:00+00,1350-1400,2015/03/19 04:00:00+00,2015,3,2D,Ward 2,Sexual Orientation,,Threats,800966,394626.86,137194.87,38.90259211,-77.06194485,,,MPD,2024/02/16 21:02:52+00,7735,
-8576968.02294059,4708009.36867093,15039950,1100 block of New Hampshire Ave NW,2015/03/22 04:00:00+00,1315-1318,2015/03/22 04:00:00+00,2015,3,2D,Ward 2,Sexual Orientation,,Simple Assault,815281,395818.14,137411.39,38.90454908,-77.04821237,,,MPD,2024/02/16 21:02:52+00,7736,
-8575992.13623691,4707719.55936414,15045344,17th St NW and K St NW,2015/03/31 04:00:00+00,1230-1250,2015/04/01 04:00:00+00,2015,4,2D,Ward 2,Political Affiliation,,Theft,900722,396578.43749878,137186.12502074,38.9025231,-77.03944583,,,MPD,2024/02/16 21:02:52+00,7737,
-8573928.7210031,4707482.79096881,15057805,600 block of I St NW,2015/04/23 04:00:00+00,1530-1532,2015/04/23 04:00:00+00,2015,4,1D,Ward 2,Religion,Jewish,Threats,809882,398186.22,137001.85,38.90086787,-77.02090986,,,MPD,2024/02/16 21:02:52+00,7738,
-8576598.41006657,4708281.34710522,15058585,1200 block of 20th St NW,2015/04/24 04:00:00+00,2120,2015/04/24 04:00:00+00,2015,4,2D,Ward 2,Political Affiliation,,Arson,812026,396106.24,137622.3,38.90645035,-77.04489208,,,MPD,2024/02/16 21:02:52+00,7739,
-8576596.36551062,4709374.39308176,15062996,20th ST NW and S St NW,2015/04/29 04:00:00+00,2335-2345,2015/05/02 04:00:00+00,2015,5,2D,Ward 2,Race,Black,Threats,907042,396108.25001034,138470.45314993,38.91409081,-77.04487371,,,MPD,2024/02/16 21:02:52+00,7740,
-8574378.24851352,4707117.285168,15068440,900 block of G St NW,2015/05/12 04:00:00+00,0500-0505,2015/05/12 04:00:00+00,2015,5,2D,Ward 2,Gender Identity/Expression,,ADW,810315,397835.86,136718.28,38.89831258,-77.02494803,,,MPD,2024/02/16 21:02:52+00,7741,
-8569950.99782168,4707451.36736692,15069014,Florida Ave NE and Holbrook St NE,2015/05/13 04:00:00+00,0004-0015,2015/05/13 04:00:00+00,2015,5,5D,Ward 5/Ward 6,Sexual Orientation,,Simple Assault,900029,401285.75999915,136977.35999655,38.90064819,-76.98517738,,,MPD,2024/10/08 19:12:20+00,7742,
-8580568.8436906,4714566.59495276,15075484,4600 block of Wisconsin Ave NW,2015/05/23 04:00:00+00,1707-1708,2015/05/23 04:00:00+00,2015,5,2D,Ward 3,Race,Black,Simple Assault,809308,393016.93,142500.26,38.9503734,-77.08055908,,,MPD,2024/02/16 21:02:52+00,7743,
-8568830.58681873,4709831.59283972,15084337,1800 block of New York Ave NE,2015/06/07 04:00:00+00,0243-0248,2015/06/07 04:00:00+00,2015,6,5D,Ward 5,Sexual Orientation,,Simple Assault,813064,402158.31,138824.53,38.91728642,-76.97511255,,,MPD,2024/02/16 21:02:52+00,7744,
-8566348.89151108,4708311.56673478,15087650,3700 block of Hayes St NE,2015/06/12 04:00:00+00,1520-1525,2015/06/12 04:00:00+00,2015,6,6D,Ward 7,Sexual Orientation,,Simple Assault,816724,404092.27,137645.85,38.9066616,-76.95281911,,,MPD,2024/02/16 21:02:52+00,7745,
-8576241.46431251,4708030.82285447,15088054,1100 block of 18th St NW,2015/06/13 04:00:00+00,0430-0435,2015/06/13 04:00:00+00,2015,6,2D,Ward 2,Sexual Orientation,,Robbery,801811,396384.27,137427.76,38.90469905,-77.04168558,,,MPD,2024/02/16 21:02:52+00,7746,
-8570586.14721294,4707387.33226806,15092039,1100 block of H St NE,2015/06/19 04:00:00+00,1525-1530,2015/06/19 04:00:00+00,2015,6,1D,Ward 6,Sexual Orientation,,Simple Assault,811771,400790.84,136927.6,38.90020052,-76.99088302,,,MPD,2024/02/16 21:02:52+00,7747,
-8570658.12263797,4705227.27801963,15092142,11th St SE and South Carolina Ave SE,2015/06/19 04:00:00+00,2010-2018,2015/06/19 04:00:00+00,2015,6,1D,Ward 6,Race,White,Simple Assault,902042,400734.91001464,135251.07999494,38.88509785,-76.99152959,,,MPD,2024/02/16 21:02:52+00,7748,
-8575064.4036686,4711304.6399676,15106302,1300 block of Columbia Rd NW,2015/07/12 04:00:00+00,2100-2105,2015/07/13 04:00:00+00,2015,7,3D,Ward 1,Sexual Orientation,,Threats,806754,397302.28,139967.52,38.92758135,-77.03111187,,,MPD,2024/02/16 21:02:52+00,7749,
-8574727.2301779,4710026.21190609,15106071,2100 block of 12th St NW,2015/07/13 04:00:00+00,0650-0652,2015/07/13 04:00:00+00,2015,7,3D,Ward 1,Race,Black,Simple Assault,809767,397564.61,138975.61,38.91864668,-77.02808299,,,MPD,2024/02/16 21:02:52+00,7750,
-8565921.61192716,4706311.24184844,15108057,3900 block of Clay Pl NE,2015/07/16 04:00:00+00,1330-1347,2015/07/16 04:00:00+00,2015,7,6D,Ward 7,Sexual Orientation,,Robbery,802705,404426.05683406,136093.63925973,38.89267711,-76.9489808,,,MPD,2024/02/16 21:02:52+00,7751,
-8581580.08948869,4713174.1369625,15114333,45th St NW and Massachusetts Ave NW,2015/07/26 04:00:00+00,1010-1028,2015/07/26 04:00:00+00,2015,7,2D,Ward 3,Race,Black,Damage/Defacing/Destruction of Property,902290,392228.43000674,141421.04000067,38.94064487,-77.08964325,,,MPD,2024/02/16 21:02:52+00,7752,
-8573290.53386976,4707633.79705144,15126726,900 block of 3rd St NW,2015/08/15 04:00:00+00,1345-1355,2015/08/15 04:00:00+00,2015,8,1D,Ward 6,Gender Identity/Expression,,Simple Assault,800088,398683.53,137118.94,38.90192355,-77.01517693,,,MPD,2024/02/16 21:02:52+00,7753,
-8578851.16725827,4717034.11718726,15136567,3200 block of Patterson St NW,2015/08/20 04:00:00+00,0846-1838,2015/08/31 04:00:00+00,2015,8,2D,Ward 4,Religion,Jewish,Damage/Defacing/Destruction of Property,813826,394355.82,144412.58,38.96760969,-77.06512893,,,MPD,2024/02/16 21:02:52+00,7754,
-8572658.36425045,4703991.99205186,15138024,Unit block of M St SW,2015/09/01 04:00:00+00,0630-0730,2015/09/02 04:00:00+00,2015,9,6D,Ward 6,Sexual Orientation,,Sexual Abuse,807215,399175.83,134292.17,38.87645954,-77.00949806,,,MPD,2024/02/16 21:02:52+00,7755,
-8565773.19085663,4706880.3208988,15138270,4000 block of Minnesota Ave NE,2015/09/03 04:00:00+00,1135-1200,2015/09/03 04:00:00+00,2015,9,6D,Ward 7,Sexual Orientation,,Threats,816435,404541.47,136535.38,38.89665588,-76.94764751,,,MPD,2024/02/16 21:02:52+00,7756,
-8566072.23744837,4706435.27292478,15138950,3900 block of Minnesota Ave NE,2015/09/04 04:00:00+00,1300-1335,2015/09/04 04:00:00+00,2015,9,6D,Ward 7,Sexual Orientation,,Threats,810204,404308.62,136189.84,38.8935443,-76.95033389,,,MPD,2024/02/16 21:02:52+00,7757,
-8577535.53972322,4707589.31393866,15143700,900 block of 25th St NW,2015/09/12 04:00:00+00,2400-2403,2015/09/12 04:00:00+00,2015,9,2D,Ward 2,Sexual Orientation,,Simple Assault,806379,395375.75,137085.66,38.90161257,-77.05331045,,,MPD,2024/02/16 21:02:52+00,7758,
-8573484.2196042,4707719.11913025,15145195,400 block of K St NW,2015/09/14 04:00:00+00,1740-1745,2015/09/14 04:00:00+00,2015,9,1D,Ward 6,Race,White,Simple Assault,816529,398532.62,137185.18,38.90252002,-77.01691684,,,MPD,2024/02/16 21:02:52+00,7759,
-8569290.37611006,4704185.01781446,15145619,1900 block of M St SE,2015/09/15 04:00:00+00,1319-1530,2015/09/15 04:00:00+00,2015,9,1D,Ward 6,Race,Black,Robbery,805401,401801.11,134442.18,38.87780943,-76.97924291,,,MPD,2024/02/16 21:02:52+00,7760,
-8574910.05482976,4712146.88540627,15150759,3500 block of 13th St NW,2015/09/19 04:00:00+00,2330-1930,2015/09/23 04:00:00+00,2015,9,4D,Ward 1,Sexual Orientation,,Damage/Defacing/Destruction of Property,808594,397422.72,140620.84,38.93346702,-77.02972533,,,MPD,2024/02/16 21:02:52+00,7761,
-8570365.96374681,4708275.89495201,15152168,1100 block of Owens Pl NE,2015/09/25 04:00:00+00,2237-2242,2015/09/25 04:00:00+00,2015,9,5D,Ward 5,Sexual Orientation,,Threats,810927,400962.33,137617.17,38.90641224,-76.98890508,,,MPD,2024/02/16 21:02:52+00,7762,
-8574759.89812629,4711184.16297714,15155750,1100 block of Harvard St NW,2015/10/01 04:00:00+00,2225-2230,2015/10/02 04:00:00+00,2015,10,3D,Ward 1,Sexual Orientation,,Robbery,810108,397539.44,139873.98,38.92673941,-77.02837645,,,MPD,2024/02/16 21:02:52+00,7763,
-8572845.76553682,4707119.76733802,15159716,G St NW and Massachusetts Ave NW,2015/10/08 04:00:00+00,0500-1130,2015/10/08 04:00:00+00,2015,10,1D,Ward 6,Gender Identity/Expression,,Simple Assault,900107,399030.05001305,136719.97001231,38.89832993,-77.01118151,,,MPD,2024/02/16 21:02:52+00,7764,
-8577179.58532022,4707720.15236179,15159566,K St NW and Washington Cir NW,2015/10/08 04:00:00+00,1134-1230,2015/10/08 04:00:00+00,2015,10,2D,Ward 2,Religion,Muslim,ADW,912879,395653.17091999,137187.03908189,38.90252724,-77.05011286,,,MPD,2024/02/16 21:02:52+00,7765,
-8576597.92269793,4708950.2839113,15162534,20th ST NW and Q St NW,2015/10/13 04:00:00+00,1215-1216,2015/10/13 04:00:00+00,2015,10,2D,Ward 2,Race,Unspecified,Damage/Defacing/Destruction of Property,900433,396106.87500234,138141.37500563,38.91112636,-77.0448877,,,MPD,2024/02/16 21:02:52+00,7766,
-8574418.94648119,4709790.26047502,15164932,Vermont Ave NW and U St NW,2015/10/17 04:00:00+00,0305-0310,2015/10/17 04:00:00+00,2015,10,3D,Ward 1,Race,Black,Simple Assault,903436,397804.72133992,138792.47139023,38.91699754,-77.02531363,,,MPD,2024/02/16 21:02:52+00,7767,
-8572682.44306812,4696548.71345417,15167760,Unit block of Galveston Pl SW,2015/10/21 04:00:00+00,2100-2105,2015/10/21 04:00:00+00,2015,10,7D,Ward 8,Sexual Orientation,,Robbery,813921,399156.44543717,128511.71982869,38.82438671,-77.00971436,,,MPD,2024/02/16 21:02:52+00,7768,
-8574898.33180286,4707117.32234582,15168831,13th St NW and G ST NW,2015/10/23 04:00:00+00,1640-1651,2015/10/23 04:00:00+00,2015,10,1D,Ward 2,Sexual Orientation,,Simple Assault,905734,397430.58428357,136718.43001231,38.89831284,-77.02962002,,,MPD,2024/02/16 21:02:52+00,7769,
-8573929.49140939,4706978.56117192,15173860,600 block of F St NW,2015/11/01 04:00:00+00,2245-2400,2015/11/01 04:00:00+00,2015,11,1D,Ward 2,Gender Identity/Expression,,ADW,804562,398185.53,136610.53,38.89734272,-77.02091678,,,MPD,2024/02/16 21:02:52+00,7770,
-8575220.43421611,4707893.26625541,15177323,1400 block of L St NW,2015/11/06 05:00:00+00,1645-1655,2015/11/06 05:00:00+00,2015,11,2D,Ward 2,Race,Black,Threats,807754,397179.8,137320.69,38.90373744,-77.03251351,,,MPD,2024/02/16 21:02:52+00,7771,
-8574210.58640931,4709771.78081701,15178501,800 block of Florida Ave NW,2015/11/08 05:00:00+00,1453-1500,2015/11/08 05:00:00+00,2015,11,3D,Ward 1,Race,White,Robbery,813652,397967.04,138778.09,38.91686837,-77.0234419,,,MPD,2024/02/16 21:02:52+00,7772,
-8573970.4556431,4710746.72338263,15180337,2400 block of 6th St NW,2015/11/11 05:00:00+00,1928-1929,2015/11/11 05:00:00+00,2015,11,3D,Ward 1,Race,Black,Threats,804466,398154.29,139534.45,38.92368232,-77.02128477,,,MPD,2024/02/16 21:02:52+00,7773,
-8578900.73619831,4715739.96213381,15194549,5300 block of Nevada Ave NW,2015/12/06 05:00:00+00,1520-1645,2015/12/06 05:00:00+00,2015,12,2D,Ward 3,Race,Black,Threats,804004,394316.51,143409.14,38.9585702,-77.06557422,,,MPD,2024/02/16 21:02:52+00,7774,
-8569795.8728307,4707940.68429006,15197337,1400 block of Staples St NE,2015/12/10 05:00:00+00,1214-1214,2015/12/10 05:00:00+00,2015,12,5D,Ward 5,Race,White,Threats,811530,401406.57,137357.11,38.90406893,-76.98378386,,,MPD,2024/02/16 21:02:52+00,7775,
-8578587.82444125,4707788.78641523,15198456,1000 block of Wisconsin Ave NW,2015/12/13 05:00:00+00,0032-0126,2015/12/13 05:00:00+00,2015,12,2D,Ward 2,Ethnicity/National Origin,Arab/Middle Eastern,Threats,803006,394555.9,137240.98,38.90300705,-77.06276329,,,MPD,2024/02/16 21:02:52+00,7776,
-8573564.13586759,4704193.19348738,16000379,1100 block of 4th St SW,2016/01/01 05:00:00+00,0340-0350,2016/01/01 05:00:00+00,2016,1,1D,Ward 6,Sexual Orientation,,Simple Assault,815976,398469.82,134448.47,38.87786661,-77.01763474,,,MPD,2024/02/16 21:02:52+00,7777,
-8578502.62712247,4708100.39573,16006051,3100 block of M St NW,2016/01/12 05:00:00+00,2000,2016/01/12 05:00:00+00,2016,1,2D,Ward 2,Ethnicity/National Origin,Unspecified,Simple Assault,809180,394622.45,137482.75,38.90518541,-77.06199794,,,MPD,2024/02/16 21:02:52+00,7778,
-8576871.66409685,4706789.10474918,16010086,2100 block of E St NW,2016/01/16 05:00:00+00,0001-0100,2016/01/19 05:00:00+00,2016,1,2D,Ward 2,Ethnicity/National Origin,Asian,Theft,807732,395892.73,136464.35,38.89601815,-77.04734676,,,MPD,2024/02/16 21:02:52+00,7779,
-8573929.49140939,4706978.56117192,16010112,600 block of F St NW,2016/01/19 05:00:00+00,1930-1935,2016/01/19 05:00:00+00,2016,1,1D,Ward 2,Gender Identity/Expression,,Threats,804562,398185.53,136610.53,38.89734272,-77.02091678,,,MPD,2024/02/16 21:02:52+00,7780,
-8565567.75323315,4705429.01041478,16013182,4300 block of C St SE,2016/01/19 05:00:00+00,0000,2016/01/21 05:00:00+00,2016,1,6D,Ward 7,Sexual Orientation,,Voyeurism,807273,404702.23,135409.03,38.88650846,-76.94580203,,,MPD,2024/02/16 21:02:52+00,7781,
-8573929.49140939,4706978.56117192,16013651,600 block of F St NW,2016/01/28 05:00:00+00,0730-0800,2016/01/28 05:00:00+00,2016,1,1D,Ward 2,Sexual Orientation,,Robbery,804562,398185.53,136610.53,38.89734272,-77.02091678,,,MPD,2024/02/16 21:02:52+00,7782,
-8563570.99842226,4704805.93242013,16020096,5200 block of E St SE,2016/02/07 05:00:00+00,2230-2235,2016/02/09 05:00:00+00,2016,2,6D,Ward 7,Gender Identity/Expression,,Simple Assault,811984,406258.84358776,134926.45234664,38.88215151,-76.92786489,,,MPD,2024/02/16 21:02:52+00,7783,
-8576516.09152312,4709161.80371982,16022306,1900 block of R St NW,2016/02/13 05:00:00+00,0340-0350,2016/02/13 05:00:00+00,2016,2,2D,Ward 2,Ethnicity/National Origin,Latino/Hispanic,Robbery,806127,396170.71,138305.47,38.91260486,-77.0441526,,,MPD,2024/02/16 21:02:52+00,7784,
-8576337.49994618,4709162.15952598,16028747,1800 block of R St NW,2016/02/25 05:00:00+00,1200-12205,2016/02/25 05:00:00+00,2016,2,2D,Ward 2,Religion,Jewish,Damage/Defacing/Destruction of Property,803082,396309.85,138305.68,38.91260735,-77.04254828,,,MPD,2024/02/16 21:02:52+00,7785,
-8573817.43997686,4707407.13870331,16029135,800 block of 6th St NW,2016/02/26 05:00:00+00,0819-0835,2016/02/26 05:00:00+00,2016,2,1D,Ward 2,Race,Black,Simple Assault,811531,398272.92,136943.12,38.90033899,-77.01991021,,,MPD,2024/02/16 21:02:52+00,7786,
-8571301.23863748,4706889.62197914,16035192,600 block of Acker Pl NE,2016/03/06 05:00:00+00,2200-2300,2016/03/07 05:00:00+00,2016,3,1D,Ward 6,Sexual Orientation,,ADW,806308,400233.63,136541.3,38.89672091,-76.99730679,,,MPD,2024/02/16 21:02:52+00,7787,
-8575666.76658869,4708790.9678747,16036050,1500 block of 16th St NW,2016/03/08 05:00:00+00,1000,2016/03/09 05:00:00+00,2016,3,2D,Ward 2,Religion,Jewish,Damage/Defacing/Destruction of Property,806024,396832.3,138017.43,38.91001273,-77.03652298,,,MPD,2024/02/16 21:02:52+00,7788,
-8570837.41606276,4710537.00007338,16039876,900 block of Rhode Island Ave NE,2016/03/15 04:00:00+00,1708-1715,2016/03/15 04:00:00+00,2016,3,5D,Ward 5,Sexual Orientation,,Simple Assault,814008,400594.86,139371.55,38.9222166,-76.9931402,,,MPD,2024/02/16 21:02:52+00,7789,
-8565077.07087313,4705896.63892035,16041944,4100 block of East Capitol St NE,2016/03/19 04:00:00+00,2400-2404,2016/03/19 04:00:00+00,2016,3,6D,Ward 7,Ethnicity/National Origin,Latino/Hispanic,Robbery,807435,405084.42521867,135772.23634743,38.88977823,-76.94139416,,,MPD,2024/02/16 21:02:52+00,7790,
